A[0.7292938,6.5554504,6.695526]
G[-0.5723419,0.20401001,-0.35464478]
A[0.8573761,6.37529,8.3762665]
G[-0.510025,0.16194153,-0.35305786]
A[0.118759155,6.483032,8.689301]
G[-0.16700745,0.012802124,-0.32962036]
A[0.037963867,6.699112,8.061417]
G[0.12060547,-0.1219635,-0.23161316]
A[0.12893677,6.937332,7.204895]
G[0.13713074,-0.14006042,-0.11869812]
A[0.102005005,7.115692,6.7721405]
G[0.017288208,-0.076156616,-0.0622406]
A[0.063705444,7.0462646,6.975052]
G[-0.03704834,-0.062301636,-0.033477783]
A[0.07687378,6.9433136,7.2066956]
G[-0.045028687,-0.053253174,-0.023880005]
A[0.14331055,6.96846,7.3754883]
G[-0.036514282,-0.041000366,-0.041992188]
A[0.2348938,7.024124,7.398224]
G[-0.008285522,-0.05857849,-0.06756592]
A[0.19717407,7.094757,7.1204987]
G[-0.020004272,-0.0793457,-0.08621216]
A[0.22770691,7.1174927,7.092972]
G[-0.056747437,-0.111831665,-0.101119995]
A[0.22471619,7.0055695,7.279114]
G[-0.07965088,-0.07774353,-0.12774658]
A[0.030776978,6.724243,7.213272]
G[-0.101501465,0.03250122,-0.17834473]
A[-0.05003357,6.8625183,7.271332]
G[-0.11854553,0.07991028,-0.1991272]
A[0.029586792,6.9337463,7.0959625]
G[-0.14942932,0.10441589,-0.2353363]
A[0.055923462,7.0534515,7.251587]
G[-0.09617615,-0.030883789,-0.27156067]
A[-0.3193817,6.8648987,6.940338]
G[0.046051025,-0.07295227,-0.25611877]
A[-0.41275024,6.998993,6.623703]
G[0.083862305,0.012802124,-0.22042847]
A[-0.061401367,6.8942413,6.465088]
G[-0.012008667,-0.069229126,-0.29925537]
A[-0.07637024,7.0624237,6.6494446]
G[-0.101501465,-0.100112915,-0.32322693]
A[-0.17033386,6.8200073,6.8810883]
G[-0.13664246,-0.011169434,-0.30511475]
A[-0.52407837,6.6661835,7.228241]
G[-0.11001587,0.0016174316,-0.24386597]
A[-0.6737213,6.6943207,7.197708]
G[-0.056228638,-0.1219635,-0.18473816]
A[-0.39179993,6.711685,6.908615]
G[-0.041305542,-0.22369385,-0.15490723]
A[-0.2918396,6.7912903,6.948715]
G[-0.07273865,-0.24446106,-0.114974976]
A[-0.1829071,6.5979614,7.069031]
G[-0.045562744,-0.24127197,-0.21617126]
A[-0.3319397,6.827194,6.9762573]
G[-0.021606445,-0.11769104,-0.2667694]
A[-0.33972168,6.6584015,6.4279785]
G[-0.16807556,0.06552124,-0.33015442]
A[-0.3678589,6.8714905,6.9295654]
G[-0.21974182,-0.014373779,-0.37382507]
A[-0.3564911,6.848755,7.9979706]
G[-0.07060242,-0.35897827,-0.33068848]
A[-0.42233276,6.7727356,7.331192]
G[0.039657593,-0.37016296,-0.24758911]
A[-0.27928162,6.9307556,7.0570526]
G[0.043380737,-0.29452515,-0.23587036]
A[-0.24217224,6.7134705,6.695526]
G[-0.03437805,-0.26470947,-0.32269287]
A[-0.4247284,6.629074,7.358124]
G[-0.059951782,-0.44100952,-0.3722229]
A[-0.5115204,6.7248535,7.3647156]
G[0.013015747,-0.576828,-0.2859497]
A[-0.4067688,6.8523407,7.326996]
G[0.12753296,-0.44207764,-0.18952942]
A[0.1421051,6.8044586,7.457489]
G[0.26441956,-0.4521942,-0.31417847]
A[0.3647766,7.031906,7.5616302]
G[0.364563,-0.71424866,-0.48355103]
A[-0.101501465,6.9888,7.0732117]
G[0.3219452,-0.7701721,-0.5187073]
A[-0.81796265,6.59317,6.604553]
G[0.15896606,-0.50598145,-0.45851135]
A[-0.7754669,6.6817474,6.6841583]
G[-0.010940552,-0.26417542,-0.37968445]
A[-0.8437042,6.557846,7.3054504]
G[0.021011353,-0.41278076,-0.26091003]
A[-0.48338318,6.798477,8.153]
G[0.2564392,-0.7984009,-0.2657013]
A[0.20735168,7.067215,7.833374]
G[0.4806671,-1.104126,-0.49580383]
A[0.14630127,6.9433136,6.943924]
G[0.44125366,-1.2106628,-0.71365356]
A[-0.108688354,7.1402435,6.8595276]
G[0.22128296,-1.4988098,-0.8340149]
A[-0.40377808,6.798477,6.484848]
G[0.105163574,-1.6069336,-0.83029175]
A[-0.22480774,6.4914093,6.8391876]
G[0.30862427,-1.4604645,-0.7796936]
A[0.10800171,6.5309143,6.9924164]
G[0.5515137,-1.4604645,-0.7674408]
A[0.27020264,6.9505005,6.635681]
G[0.6260834,-1.5435486,-0.7040558]
A[0.4635315,7.3610992,6.1783752]
G[0.47268677,-1.5984192,-0.5751648]
A[0.7418518,7.5269012,5.473892]
G[0.14671326,-1.7273102,-0.5852814]
A[0.61198425,6.9744415,4.3881226]
G[-0.38165283,-1.692688,-0.62416077]
A[0.5060272,6.9223633,5.836609]
G[-0.477005,-1.6580658,-0.48620605]
A[1.0674744,6.75058,5.728882]
G[-0.23678589,-1.3448792,-0.708313]
A[1.2889404,5.7683716,5.659439]
G[-0.15635681,-0.8191681,-1.0896912]
A[1.8898773,6.2160797,6.940933]
G[0.12913513,-1.2692413,-1.1125946]
A[1.7414398,7.5562286,7.802841]
G[0.5680237,-2.792038,-1.0268402]
A[0.8603668,6.8828735,7.7519684]
G[0.78533936,-3.8306732,-0.8707733]
A[-0.37265015,7.079193,3.501068]
G[0.28466797,-2.4005585,-0.3637085]
A[1.718689,8.029083,2.5649414]
G[-0.4381256,-1.1925507,-0.040405273]
A[4.2703094,7.9698334,2.7887878]
G[-1.0176239,-1.0961456,-0.14958191]
A[5.0681915,7.4802094,4.1343384]
G[-1.2530518,-0.93795776,-0.3882141]
A[5.00354,6.698517,6.6769714]
G[-0.99632263,-0.9885559,-0.75839233]
A[4.3930206,7.0301056,7.353943]
G[-0.49884033,-0.91238403,-0.9485321]
A[3.533493,8.13623,6.1029663]
G[-0.29110718,-0.69506836,-0.8585205]
A[3.4443207,8.650391,5.8432007]
G[-0.2559662,-0.6737671,-0.80952454]
A[3.4269562,7.695694,5.7085266]
G[-0.7236023,-0.66204834,-1.0912781]
A[2.778717,8.470215,4.745453]
G[-0.89352417,0.10441589,-1.1892853]
A[2.9175873,7.542465,6.655426]
G[-0.6943207,0.6412964,-1.2031403]
A[1.9754791,8.220627,7.271332]
G[-0.5686188,0.71481323,-1.0044708]
A[1.658844,8.776077,8.100922]
G[-0.50416565,0.3052063,-0.5783539]
A[2.216095,8.619858,8.772507]
G[-0.40350342,-0.38294983,-0.25930786]
A[2.0921936,7.7489624,8.357101]
G[-0.23518372,-0.6945343,-0.07608032]
A[1.9066315,7.2048798,7.5077667]
G[-0.18725586,-0.58161926,-0.035079956]
A[1.9862518,6.6494293,6.342392]
G[-0.14570618,-0.12728882,-0.21617126]
A[2.17659,5.549301,7.105545]
G[-0.085510254,-0.007980347,-0.53681946]
A[1.1105652,7.0803833,7.339569]
G[0.13446045,0.03996277,-0.57196045]
A[0.37374878,8.577362,7.1348724]
G[0.26867676,0.099090576,-0.36317444]
A[0.7173157,8.078766,5.203949]
G[0.14031982,0.4112091,-0.19059753]
A[1.303894,6.6620026,4.9178314]
G[-0.06048584,0.5992279,-0.19752502]
A[1.4822693,7.3311768,5.875519]
G[-0.10362244,0.38723755,-0.14852905]
A[1.719284,7.162979,6.1233215]
G[0.07800293,0.34249878,-0.045196533]
A[1.7701721,6.6422424,6.851761]
G[0.31929016,0.16619873,-0.040405273]
A[1.8713226,6.3459625,6.9690704]
G[0.5909271,-0.1816101,-0.05744934]
A[1.8108673,6.260971,5.6881714]
