A[2.2122424,2.2266076,9.959879]
G[0.18003519,-0.57632565,-0.35580918]
A[1.3215994,2.3654714,8.6334915]
G[0.20347172,-0.092680834,-0.2769772]
A[1.0199299,2.7389667,7.3549876]
G[-0.3771151,0.18003519,0.03728539]
A[1.1444284,2.4851813,8.1642275]
G[-1.1760879,0.3781804,0.094811425]
A[2.480393,1.340753,10.175357]
G[-1.7385646,-0.19601464,0.17896989]
A[2.8874073,0.92416185,11.362882]
G[-1.1995244,-0.3398297,0.23649593]
A[1.7525556,1.4317327,11.401189]
G[-0.26525894,-0.035154797,0.1384886]
A[1.7525556,1.7190368,10.433931]
G[0.3472868,0.07989727,0.18323107]
A[1.5801731,1.13964,7.4986396]
G[0.43890235,-0.067113705,0.18962285]
A[1.388637,1.4413095,7.8769236]
G[-0.12463974,-0.1033338,0.25886714]
A[1.7860745,1.8148049,9.821015]
G[-0.907633,-0.6125457,0.50282013]
A[3.3997664,1.1444284,11.109096]
G[-0.77766675,-0.9118942,0.5262567]
A[2.8491,1.2258313,10.773908]
G[0.119313255,-0.6029581,0.059656627]
A[1.7046716,1.0965444,8.6574335]
G[0.653027,-0.4825795,-0.35474387]
A[1.3359646,1.1061212,8.078036]
G[0.419727,-0.35367858,-0.11292148]
A[1.6663644,1.4748282,8.264784]
G[-0.16512102,-0.5187996,0.3483521]
A[3.2465374,1.6041151,9.634268]
G[-0.6114804,-0.56993383,0.40800872]
A[3.596091,1.3215994,10.007763]
G[-0.6700718,-0.6945736,0.18855755]
A[3.3901896,1.4652514,9.600749]
G[-0.29402196,-0.5486279,0.02769772]
A[2.7820623,0.8523358,9.083601]
G[-0.05539544,-0.29721785,0.23543063]
A[2.255338,1.4269443,9.548077]
G[-0.39735577,0.040481284,0.31319728]
A[2.8538885,1.1252748,9.437943]
G[-0.7414467,-0.045807768,0.47299185]
A[3.7205894,1.4269443,9.821015]
G[-0.9321348,-0.44209823,0.6413088]
A[3.7732618,1.0055647,9.409213]
G[-1.2155038,-1.1377372,0.95983255]
A[3.5051112,-0.4213795,9.3661175]
G[-1.2645074,-0.9992485,0.965159]
A[3.6631286,-1.5801731,9.078813]
G[-0.99818325,-0.17044751,0.67752886]
A[3.5242648,0.22984336,9.734824]
G[-0.62639457,0.3472868,0.26952013]
A[4.1659107,-0.49799395,10.697293]
G[-0.01384886,0.14061919,0.2109288]
A[3.86903,0.0,10.127473]
G[0.95450604,0.03728539,-0.07670138]
A[3.6870706,0.062249243,9.65821]
G[1.7161933,0.18429637,-0.19921052]
A[3.4237084,0.04309563,8.6574335]
G[1.9452322,0.13422741,-0.18429637]
A[2.2744915,0.8283938,7.800309]
G[1.7087363,0.08735435,-0.09907261]
A[2.9161377,1.067814,7.7811556]
G[0.9736814,-0.21412468,0.36859274]
A[3.4763808,0.9959879,8.556877]
G[0.33237264,-1.0162933,0.5017549]
A[3.8498764,1.0869676,9.591172]
G[0.22264706,-1.080211,0.18110047]
A[4.036624,1.1923125,9.222465]
G[0.6072193,-0.5475626,0.036220096]
A[3.9217024,1.3838485,8.413225]
G[0.7180101,-0.4133352,0.12996623]
A[4.0940847,1.8483237,7.85777]
G[0.49642837,-0.79045033,0.09800732]
A[4.012682,2.2218192,8.192958]
G[0.19281875,-1.0280116,-0.064983115]
A[4.4963107,1.9249382,7.7428484]
G[-0.1736434,-0.92574304,0.29615256]
A[4.807557,1.9393034,7.771579]
G[-0.18855755,-0.74038136,0.6711371]
A[4.654328,1.5658079,7.551312]
G[-0.3057402,-0.4932325,0.8085604]
A[4.88896,0.06703765,7.1107793]
G[-0.4570124,-0.25034478,0.91722065]
A[3.2513258,1.0582372,8.892065]
G[-0.4836448,-0.29934844,0.4175964]
A[3.1986535,0.7757214,8.796297]
G[-0.117182665,-0.42718408,0.42292288]
A[3.514688,0.9816227,8.475474]
G[0.14274979,-0.89698005,0.61467636]
A[4.3766007,1.1875241,8.1402855]
G[0.19388404,-1.1675655,0.61467636]
A[4.9895163,1.1779473,7.651869]
G[0.15979454,-1.209112,0.6455699]
A[4.88896,1.163582,7.6470804]
G[0.0021305939,-1.219765,0.71055305]
A[4.8841715,1.3551182,7.335834]
G[-0.0042611877,-1.3699719,0.70948774]
A[5.0421886,1.436521,6.445191]
G[-0.10759499,-1.3987349,0.60082746]
A[4.6926355,1.1540052,6.114791]
G[-0.5486279,-0.94704896,0.60615396]
A[4.4819455,1.5753847,7.422025]
G[-1.0631664,-0.9960526,0.95557135]
A[5.0613422,0.89064306,8.652645]
G[-1.2858135,-1.5404193,1.5372235]
A[6.167464,-0.22984336,9.581595]
G[-1.0109668,-1.6022066,1.3752984]
A[6.9479733,-0.59376204,9.332599]
G[-0.3163932,-1.180349,1.209112]
A[6.493075,0.48362875,9.385271]
G[0.05113425,-1.2474627,0.7808626]
A[6.4643445,-0.12928689,9.279925]
G[0.36220095,-1.7374994,0.6604841]
A[5.9759274,0.019153614,9.23683]
G[0.5859133,-1.9644076,0.61361104]
A[5.683835,-0.35434186,9.361329]
G[0.84584576,-1.5872924,0.7840586]
A[5.707777,-0.23463176,10.802638]
G[1.1025823,-1.2432015,1.0269462]
A[5.9567738,-0.51714754,10.141838]
G[1.9132733,-1.3252294,1.1143006]
A[6.2488666,-0.2777274,8.365341]
G[2.4597707,-1.7438911,0.9779426]
