A[-0.90644836,-1.3380432,9.376282]
G[-0.102890015,0.08387756,-0.035720825]
A[-1.0739441,-1.5198975,9.257828]
G[-0.12365723,0.12908936,-0.03755188]
A[-0.9746399,-1.534256,9.276978]
G[-0.09371948,-0.0071411133,-0.0039520264]
A[-0.9399414,-1.5294647,9.279373]
G[-0.10961914,-0.123809814,0.027816772]
G[-0.14015198,-0.14579773,0.018661499]
A[-0.9219971,-1.5198975,9.476776]
A[-1.045227,-1.6251831,9.59761]
G[-0.15603638,-0.13418579,0.008270264]
A[-1.0033569,-1.603653,9.793823]
G[-0.12182617,-0.13601685,0.0039978027]
A[-0.91122437,-1.5151215,9.806976]
G[-0.058914185,-0.07066345,-0.011291504]
A[-1.0775452,-1.5414276,9.413361]
G[0.024765015,0.014846802,-0.050369263]
A[-1.1529083,-1.5605774,9.290131]
G[0.06692505,1.9836426E-4,-0.058929443]
A[-1.2605896,-1.513916,9.242279]
G[0.0663147,-0.04196167,-0.036331177]
A[-1.1756439,-1.5390472,9.334412]
G[0.036987305,-0.08042908,-0.0015106201]
A[-0.9052582,-1.4194031,9.476776]
G[0.0137786865,-0.13235474,0.045532227]
A[-0.8585968,-1.4170074,9.580856]
G[-0.003326416,-0.067611694,0.023529053]
A[-0.8095398,-1.4050446,9.653839]
G[0.01499939,-0.02973938,0.007659912]
A[-0.7018585,-1.3069458,9.579666]
G[0.065093994,-0.1048584,0.01071167]
A[-0.5690613,-1.2566833,9.516251]
G[0.07487488,-0.09692383,0.0015411377]
A[-0.60853577,-1.3452301,9.613159]
G[0.024780273,0.024627686,-0.05038452]
A[-0.58461,-1.3655701,9.773483]
G[0.016830444,0.06738281,-0.083358765]
A[-0.6456299,-1.267456,9.850052]
G[0.056533813,0.044784546,-0.10473633]
A[-1.1074524,-1.2734375,9.211166]
G[0.09989929,0.09182739,-0.1279602]
A[-0.40994263,-1.4337616,9.787842]
G[0.065093994,-0.010803223,-0.02960205]
A[-0.4494171,-1.1597748,9.717255]
G[0.033935547,0.025848389,-0.075424194]
A[-0.39079285,-1.2459259,10.139587]
G[0.023544312,0.04966736,-0.12794495]
A[-0.7592926,-1.218399,10.055832]
G[0.07119751,0.13397217,-0.21470642]
A[-0.86099243,-1.3787231,9.710083]
G[0.12863159,0.23475647,-0.26844788]
A[-0.99139404,-1.3751373,9.439682]
G[0.15733337,0.25247192,-0.2592926]
A[-1.1253967,-1.3488159,9.3714905]
G[0.13595581,0.23353577,-0.24829102]
A[-1.0260925,-1.3464203,9.317657]
G[0.11517334,0.20544434,-0.19392395]
A[-0.7868042,-1.3392334,9.339188]
G[0.08279419,0.2097168,-0.16400146]
A[-1.0631714,-1.3978729,9.402603]
G[0.05958557,0.19322205,-0.17622375]
A[-1.6087341,-1.4995575,9.437286]
G[0.041259766,0.18955994,-0.1786499]
A[-1.4855194,-1.5641632,9.504288]
G[0.101135254,0.045394897,-0.06137085]
A[-1.2354584,-1.3535919,9.421738]
G[0.16038513,-0.112197876,0.040039062]
A[-1.1241913,-1.1717529,9.436096]
G[0.17810059,-0.18367004,0.05041504]
A[-1.0775299,-1.1179047,9.682556]
G[0.16221619,-0.1671753,0.035751343]
A[-0.8968811,-1.110733,9.421738]
G[0.17016602,-0.15068054,-0.0015106201]
A[-1.2414398,-1.0724487,9.413361]
G[0.26239014,-0.2514801,-0.06565857]
A[-1.2881012,-0.91929626,9.410965]
G[0.3937378,-0.5721741,-0.13162231]
A[-1.0081482,-0.8104248,9.605988]
G[0.32714844,-0.465271,-0.08274841]
A[-0.89927673,-0.5340576,9.464813]
G[0.29415894,-0.25758362,-0.14077759]
A[-0.855011,-0.6943817,9.018555]
G[0.24346924,1.9836426E-4,-0.14689636]
A[-0.96746826,-0.8630676,9.047256]
G[0.21292114,0.023406982,-0.17744446]
A[-0.9124298,-0.6764374,9.073578]
G[0.15672302,-0.09326172,-0.16888428]
A[-0.5690613,-0.59028625,9.61795]
G[0.07058716,-0.19221497,-0.13284302]
A[-0.30943298,-0.51252747,9.810577]
G[3.3569336E-4,-0.14823914,-0.14201355]
A[-0.27235413,-0.6572876,10.246063]
G[-0.035690308,0.084487915,-0.2397461]
A[-0.21252441,-0.75419617,9.9709015]
G[0.04371643,0.19078064,-0.33625793]
A[-0.5559082,-0.96595764,10.298706]
G[0.18299866,0.014251709,-0.3753662]
A[-1.1983643,-0.9815216,10.936401]
G[0.32899475,-0.16229248,-0.40283203]
A[-0.68989563,-0.3821106,11.54776]
G[0.5189667,-0.07066345,-0.3857422]
A[0.79486084,-0.06506348,9.90509]
G[0.70344543,0.42045593,-0.39245605]
A[1.4433136,-0.050704956,9.286545]
G[0.8213501,0.59272766,-0.5683899]
A[0.8020325,0.12876892,9.870392]
G[0.77308655,0.5310364,-0.9471283]
A[0.7816925,0.012710571,9.621536]
G[0.77919006,0.6855774,-1.22995]
A[0.6668396,-0.029174805,8.684753]
G[0.8304901,0.99713135,-1.4981232]
A[0.63453674,-0.2863922,8.779266]
G[0.72850037,1.3220978,-1.7552948]
A[0.7888794,-0.37373352,8.676376]
G[0.6490936,1.8315582,-2.088211]
A[-0.0067443848,-1.1143188,9.3511505]
G[0.6032562,2.355072,-2.5023804]
A[-0.22808838,-1.4947815,9.285355]
G[0.7999573,2.3996582,-2.8224792]
A[-0.17424011,-2.1934814,7.502701]
G[1.2409973,2.3746185,-3.0717163]
A[-1.48909,-3.127884,5.9856415]
G[1.503067,2.6330109,-3.4877014]
A[-2.7764435,-3.951004,4.1730804]
G[1.5610962,3.1424713,-3.8322296]
A[-4.928787,-4.643738,3.8979034]
G[1.438324,3.7044678,-4.0741425]
A[-6.4051514,-5.854492,4.4901276]
G[1.3741608,3.6916351,-4.0558014]
G[1.7962799,3.3055725,-3.889038]
A[-7.413727,-6.005249,2.5471497]
A[-8.497681,-7.373947,1.6223297]
G[1.9789276,3.0080872,-3.666687]
A[-11.06279,-8.957993,0.3792572]
G[1.8689575,3.240219,-3.6660767]
A[-14.78363,-10.406845,-3.3762817]
G[1.7431335,3.871231,-3.6642456]
A[-18.204163,-11.154602,-4.7030945]
G[1.3265228,3.9512634,-3.2213745]
A[-19.686508,-11.179718,-6.804001]
G[0.8952484,3.298233,-2.2513275]
A[-20.504868,-11.491989,-7.674988]
G[0.3125,2.6922607,-1.14505]
A[-19.359894,-12.161987,-8.807983]
G[-0.5201111,2.312317,-0.035110474]
A[-18.573853,-12.299576,-8.410782]
G[-1.4687653,1.963501,0.75961304]
A[-19.842056,-14.1528015,-4.9651184]
G[-2.7424316,1.8798218,1.1585083]
A[-19.113434,-15.478439,-2.5363922]
G[-3.787613,1.9812164,1.5543518]
A[-18.188614,-16.459488,-0.43429565]
G[-4.265915,1.874939,1.9532471]
A[-16.214539,-17.022995,0.45703125]
G[-4.506592,1.8847046,2.219574]
A[-13.806152,-17.381927,0.97029114]
G[-4.6159363,2.112564,2.1230469]
A[-15.320816,-19.56897,-0.7118683]
G[-4.7130737,2.940277,1.4101868]
A[-18.327393,-22.405655,0.12562561]
G[-4.9262543,3.1583557,0.67349243]
