A[2.4970703,4.126358,10.297501]
A[2.4970703,4.435211,11.36293]
A[2.5545197,4.533371,9.098007]
A[2.3869324,4.1000214,9.033371]
A[2.3869324,4.4830933,9.50502]
A[3.3565826,4.478302,7.5298004]
A[2.6838074,4.5525208,6.6607056]
G[0.075653076,-0.9441376,-0.53060913]
G[-0.16403198,-0.90686035,-0.5242157]
A[2.6838074,4.4711304,7.429245]
G[-0.18533325,-0.70233154,-0.46029663]
A[3.0070343,4.4687347,9.605576]
G[0.22692871,-0.2645111,-0.36868286]
A[3.3925018,4.9858856,10.666214]
G[0.503891,0.44921875,-0.39530945]
A[3.9216156,4.7608185,8.573685]
G[0.50177,0.54722595,-0.34098816]
A[2.7029724,4.5477448,4.872238]
G[0.06288147,0.2063446,-0.2035675]
A[1.8051453,4.3849335,5.33432]
G[-0.23220825,0.33843994,-0.016082764]
A[1.8051453,5.122345,8.499451]
G[0.07246399,0.3320465,-0.11941528]
A[3.2560272,5.0457306,10.1754]
G[0.6711426,0.15628052,-0.27067566]
A[2.7604218,4.880539,9.045334]
G[0.9140167,0.018859863,-0.18652344]
A[2.2576447,4.6937866,6.179474]
G[0.6519623,-0.06317139,0.07446289]
A[2.1714478,4.890106,5.2361603]
G[0.39630127,-0.33374023,0.26727295]
A[2.3510132,5.237274,6.311157]
G[0.3089447,-0.35717773,0.22573853]
A[2.3510132,5.5317535,7.673462]
G[0.3004303,-0.23147583,0.108551025]
A[3.0549164,5.2779694,7.4244537]
G[0.2780609,-0.18034363,0.12773132]
A[3.0908203,5.426407,8.252853]
G[0.3984375,-0.11004639,0.08085632]
A[3.0740662,5.4335938,7.5106506]
G[0.46340942,-0.25811768,-0.013946533]
A[2.382141,5.2468414,6.7875977]
G[0.28231812,-0.22402954,0.07978821]
A[2.382141,5.4719086,6.8498535]
G[0.05116272,-0.045059204,0.1255951]
A[2.947174,5.7687836,7.0820923]
G[0.008544922,-0.054641724,0.08618164]
A[3.4260101,5.644287,7.2017975]
G[0.085250854,-0.12814331,0.087249756]
A[2.93042,5.9028625,7.922455]
G[0.2503662,-0.07914734,0.0073547363]
A[3.3565826,5.3881073,7.8745728]
G[0.38032532,-0.13560486,0.008422852]
A[2.7005768,5.3641663,7.108429]
G[0.33451843,-0.13560486,0.08299255]
A[2.7077484,5.4958496,6.3518524]
G[0.024520874,0.028442383,0.11494446]
A[2.7077484,5.5221863,6.3327026]
G[-0.2481842,0.099823,0.110687256]
A[2.8777466,5.146286,6.5170593]
G[-0.33872986,0.10940552,0.110687256]
A[3.3805237,5.639496,8.0828705]
G[-0.103302,-0.033340454,-0.012893677]
A[3.5576935,6.240448,7.8889313]
G[0.25143433,-0.5276184,-0.27494812]
A[3.6343079,6.633087,7.180252]
G[0.4964447,-0.9878235,-0.36549377]
A[1.6878204,5.1007996,6.7349243]
G[0.38246155,-0.78648376,-0.029937744]
A[1.8506317,5.81427,7.6566925]
