A[-0.593,7.079,7.546]
A[-0.44,7.156,7.239]
A[-0.287,7.156,6.894]
A[-0.172,7.117,6.818]
A[-0.21,6.964,7.048]
A[-0.363,6.964,7.277]
A[-0.67,6.964,7.316]
A[-0.555,7.002,7.584]
A[-0.517,6.964,7.852]
A[-0.44,7.002,7.89]
A[-0.44,7.002,7.852]
A[-0.402,7.041,7.775]
A[-0.44,7.002,7.622]
A[-0.363,6.964,7.699]
A[-0.287,6.849,7.814]
A[-0.095,6.849,7.929]
A[-0.057,6.849,7.967]
A[-0.095,6.849,7.699]
A[-0.287,6.888,7.469]
A[-0.21,6.888,7.392]
A[-0.057,6.926,7.392]
A[0.019,6.888,7.392]
A[0.019,6.926,7.354]
A[0.019,6.926,7.392]
A[-0.172,7.041,7.392]
A[-0.21,7.079,7.354]
A[-0.248,7.041,7.277]
A[-0.134,7.041,7.201]
A[-0.095,6.849,7.239]
A[-0.861,6.581,6.894]
A[0.44,7.232,7.048]
A[0.708,6.581,7.316]
A[0.402,6.734,7.048]
A[-0.095,6.734,7.239]
A[-0.478,6.734,7.431]
A[-0.44,6.773,7.929]
A[-0.172,6.734,8.235]
A[0.057,6.658,8.235]
A[-0.019,6.581,7.814]
A[0.057,6.696,7.507]
A[-0.057,6.734,7.66]
A[-0.134,6.773,7.775]
A[-0.095,6.773,7.814]
A[-0.172,6.734,7.584]
A[-0.363,6.658,7.507]
A[-0.517,6.696,7.699]
A[-0.555,6.658,7.775]
A[-0.631,6.619,7.967]
A[-3.274,6.16,7.775]
A[-0.478,7.73,8.618]
A[0.478,6.964,8.312]
A[0.287,6.734,8.005]
A[0.21,6.849,7.852]
A[-0.057,6.581,7.89]
A[-0.21,6.39,8.158]
A[-0.057,6.351,8.12]
A[0.134,6.16,8.235]
A[0.248,6.275,8.235]
A[0.21,6.39,8.043]
A[0.057,6.543,7.354]
A[0.057,6.619,7.124]
A[-0.019,6.581,7.507]
A[-0.019,6.619,8.043]
A[0.325,6.658,7.89]
A[-0.402,6.39,7.622]
A[-0.21,6.505,7.469]
A[0.019,6.505,7.814]
A[0.095,6.581,7.929]
A[0.019,6.581,7.814]
A[-0.057,6.696,7.66]
A[-0.095,6.696,7.622]
A[-0.287,6.658,7.852]
A[-0.134,6.658,7.929]
A[0.057,6.581,7.775]
A[0.134,6.581,7.66]
A[0.172,6.658,7.584]
A[-0.019,6.619,7.699]
A[-0.172,6.619,7.737]
A[-0.21,6.543,7.699]
A[-0.248,6.466,7.852]
A[-0.134,6.543,8.197]
A[-0.095,6.658,8.426]
A[-0.057,6.696,8.082]
A[-0.21,6.734,7.66]
A[-0.287,6.734,7.622]
A[-0.363,6.734,7.737]
A[-0.325,6.734,7.89]
A[-0.134,6.658,8.197]
A[-0.019,6.658,8.312]
A[-0.019,6.696,7.967]
A[0.019,6.658,7.431]
A[-0.057,6.658,7.124]
A[-0.019,6.658,7.086]
A[-0.095,6.619,7.469]
A[-0.095,6.619,7.699]
A[-0.057,6.581,7.814]
A[-0.172,6.581,7.967]
A[-0.095,6.658,8.043]
A[-0.019,6.696,7.584]
A[-0.057,6.658,7.431]
A[-0.21,6.619,7.775]
A[-0.248,6.619,8.005]
A[-0.325,6.658,8.158]
A[-0.248,6.773,8.197]
A[0.019,6.773,7.66]
A[-0.019,6.773,7.316]
A[-0.325,6.811,7.469]
A[-0.248,6.811,7.431]
A[-0.134,6.696,7.354]
A[-0.21,6.658,7.431]
A[-0.095,6.696,7.546]
A[-0.057,6.696,7.622]
A[-0.057,6.696,7.699]
A[-0.095,6.773,7.737]
A[-0.325,6.811,7.699]
A[-0.363,6.888,7.392]
A[-0.095,6.849,7.201]
A[-0.057,6.888,7.201]
A[0.44,6.849,7.392]
A[0.861,6.734,8.197]
A[0.516,6.351,8.809]
A[-0.095,6.237,9.269]
A[-0.478,6.045,9.614]
A[-0.134,6.045,9.231]
A[0.095,5.739,8.618]
A[-0.019,5.624,8.082]
A[-0.325,6.007,7.66]
A[-0.402,6.428,7.354]
A[-0.172,6.351,7.584]
A[0.019,6.007,8.426]
A[-0.134,6.083,8.465]
A[-0.325,6.16,8.082]
A[-0.248,6.083,7.699]
A[-0.21,6.198,7.239]
A[-0.172,6.313,7.277]
A[-0.172,6.275,7.584]
A[-0.21,6.351,7.584]
A[-0.134,6.275,8.235]
A[0.172,6.351,8.503]
A[0.325,6.351,8.273]
A[0.248,6.237,8.043]
A[0.095,6.122,7.852]
A[0.019,6.275,8.043]
A[0.172,6.237,8.426]
A[0.134,5.892,8.809]
A[0.134,5.892,8.733]
A[0.21,5.93,8.618]
A[0.21,5.968,8.312]
A[0.21,5.968,8.12]
A[0.172,6.083,8.158]
A[0.172,6.122,8.273]
A[0.134,6.16,8.12]
A[0.287,6.16,8.12]
A[0.287,6.122,8.197]
A[0.248,6.122,8.197]
A[0.134,6.16,8.158]
A[0.172,6.083,8.197]
A[0.172,5.968,8.197]
A[0.21,6.007,8.158]
A[0.287,6.083,8.158]
A[0.287,6.16,8.158]
A[0.21,6.083,8.197]
A[0.21,6.045,8.158]
A[0.287,6.083,8.197]
A[0.248,6.083,8.197]
A[0.172,6.16,8.197]
A[0.134,6.122,8.273]
A[0.172,6.045,8.235]
A[0.21,6.045,8.158]
A[0.21,6.083,8.235]
A[0.248,6.083,8.12]
A[0.287,6.083,8.005]
A[0.134,6.083,8.235]
A[0.095,6.045,8.312]
A[0.325,6.045,8.388]
A[0.325,6.083,8.35]
A[0.172,6.045,8.388]
A[0.287,6.045,8.273]
A[0.172,6.045,8.235]
A[0.172,6.045,8.005]
A[0.287,6.083,7.967]
A[0.325,6.122,8.158]
A[0.287,6.083,8.197]
A[0.134,5.93,8.35]
A[0.172,5.93,8.312]
A[0.21,6.083,7.967]
A[0.172,6.237,7.775]
A[0.248,6.313,7.852]
A[0.287,6.16,8.12]
A[0.21,6.198,8.426]
A[0.287,6.083,8.656]
A[0.325,5.968,8.618]
A[0.172,5.892,8.426]
A[0.019,5.968,8.273]
A[-0.019,6.045,8.35]
A[0.019,6.16,8.312]
A[0.057,6.237,8.158]
A[0.057,6.122,8.158]
A[0.248,6.045,8.158]
A[0.44,5.968,8.043]
A[0.402,6.007,8.082]
A[0.325,6.007,8.388]
A[0.095,6.007,8.618]
A[0.21,6.122,8.695]
A[0.095,6.198,8.503]
A[0.248,6.198,8.273]
A[0.402,6.122,7.852]
A[0.287,6.16,7.546]
A[0.21,6.122,7.852]
A[1.053,6.198,8.235]
A[-0.517,5.739,8.465]
A[0.44,5.968,8.005]
A[0.593,5.662,8.197]
A[0.248,5.7,8.082]
A[0.516,6.045,8.312]
A[0.555,6.237,8.618]
A[0.478,6.275,8.618]
A[0.325,6.351,8.771]
A[0.248,6.39,8.963]
A[0.248,6.505,8.733]
A[0.363,6.313,8.197]
A[0.593,6.313,7.66]
A[0.67,6.466,7.354]
A[0.402,6.619,7.009]
A[0.363,6.658,7.048]
A[0.402,6.773,7.239]
A[0.325,6.811,7.239]
A[0.248,6.734,7.546]
A[0.095,6.658,7.89]
