A[1.053,6.849,7.967]
A[1.244,6.773,8.005]
A[1.282,6.696,7.737]
A[1.321,6.734,7.699]
A[1.129,6.734,7.584]
A[0.938,6.773,7.431]
A[1.091,6.811,7.469]
A[1.244,6.773,7.622]
A[1.206,6.696,7.852]
A[1.168,6.619,8.005]
A[1.014,6.581,8.235]
A[0.861,6.543,8.197]
A[1.168,6.619,7.967]
A[1.397,6.581,7.852]
A[1.321,6.505,7.929]
A[1.282,6.505,8.043]
A[1.014,6.505,8.043]
A[0.899,6.581,7.852]
A[1.129,6.658,7.584]
A[1.206,6.619,7.469]
A[1.206,6.581,7.622]
A[1.206,6.543,7.775]
A[1.244,6.581,7.852]
A[1.206,6.619,7.66]
A[1.168,6.619,7.431]
A[1.282,6.619,7.507]
A[1.129,6.581,7.66]
A[1.129,6.619,7.622]
A[1.091,6.619,7.431]
A[1.282,6.658,7.507]
A[1.436,6.619,7.775]
A[1.397,6.581,7.814]
A[1.053,6.543,7.737]
A[0.938,6.619,7.737]
A[1.129,6.734,7.354]
A[1.321,6.734,7.124]
A[1.512,6.696,7.469]
A[1.474,6.581,8.005]
A[1.282,6.543,8.082]
A[1.091,6.581,7.929]
A[1.321,6.696,7.66]
A[1.321,6.658,7.814]
A[1.282,6.619,7.967]
A[1.397,6.658,7.89]
A[1.321,6.619,7.852]
A[1.359,6.619,7.814]
A[1.053,6.581,7.852]
A[1.014,6.658,7.737]
A[1.206,6.696,7.546]
A[1.397,6.658,7.546]
A[1.551,6.581,7.775]
A[1.551,6.543,8.043]
A[1.321,6.466,7.929]
A[1.091,6.543,7.622]
A[1.168,6.619,7.431]
A[1.359,6.658,7.507]
A[1.436,6.658,7.852]
A[1.282,6.619,8.043]
A[1.244,6.619,7.775]
A[1.397,6.619,7.469]
A[1.397,6.658,7.622]
A[1.091,6.619,7.89]
A[1.091,6.696,7.852]
A[1.282,6.696,7.66]
A[1.359,6.696,7.66]
A[1.359,6.658,7.66]
A[1.321,6.658,7.66]
A[1.091,6.658,7.622]
A[1.091,6.696,7.546]
A[1.321,6.658,7.66]
A[1.282,6.619,8.043]
A[1.244,6.619,8.12]
A[1.282,6.619,7.89]
A[1.206,6.658,7.584]
A[1.129,6.658,7.431]
A[1.206,6.696,7.392]
A[1.282,6.696,7.354]
A[1.321,6.658,7.469]
A[1.168,6.619,7.66]
A[1.129,6.658,7.814]
A[1.206,6.696,7.622]
A[1.168,6.696,7.392]
A[1.244,6.734,7.354]
A[1.282,6.696,7.622]
A[1.091,6.658,7.89]
A[1.053,6.658,7.929]
A[1.129,6.734,7.737]
A[1.053,6.734,7.66]
A[1.206,6.734,7.775]
A[1.206,6.696,7.929]
A[1.129,6.734,7.852]
A[1.053,6.734,7.622]
A[1.014,6.773,7.507]
A[0.976,6.773,7.584]
A[0.976,6.773,7.66]
A[0.976,6.811,7.622]
A[1.129,6.811,7.584]
A[1.206,6.773,7.507]
A[1.129,6.734,7.431]
A[1.014,6.734,7.354]
A[0.899,6.734,7.392]
A[1.053,6.734,7.584]
A[1.244,6.734,7.775]
A[1.206,6.658,7.89]
A[1.014,6.696,7.737]
A[0.861,6.734,7.469]
A[0.899,6.773,7.507]
A[1.053,6.773,7.622]
A[1.168,6.696,7.66]
A[1.282,6.734,7.737]
A[1.206,6.734,7.814]
A[0.861,6.734,7.852]
A[0.823,6.811,7.584]
A[1.053,6.811,7.277]
A[1.168,6.811,7.277]
A[1.129,6.734,7.737]
A[1.053,6.696,8.197]
A[0.938,6.696,8.12]
A[0.861,6.773,7.546]
A[0.785,6.849,7.048]
A[0.823,6.926,6.971]
A[0.899,6.888,7.239]
A[1.053,6.811,7.737]
A[1.014,6.773,8.043]
A[0.938,6.811,7.814]
A[0.899,6.888,7.392]
A[0.785,6.926,7.124]
