A[-7.982025,-2.977127,4.364502]
G[0.20803833,-0.013244629,0.2574768]
A[-8.063385,-3.0309753,4.4482574]
G[0.15975952,-0.091430664,0.30207825]
A[-7.3515167,-2.8048553,4.9304047]
G[0.10723877,-0.19284058,0.36376953]
A[-7.315628,-2.66008,4.97348]
G[0.10296631,-0.15007019,0.3344574]
A[-7.386215,-2.614624,4.9280243]
G[0.1182251,-0.047454834,0.24710083]
A[-7.5022736,-2.5547943,4.770096]
G[0.117004395,-0.012023926,0.18357849]
A[-7.678131,-2.5691528,4.8275146]
G[0.09867859,-0.024246216,0.14202881]
A[-7.992798,-2.6014557,4.9040833]
G[0.05470276,-0.021194458,0.1212616]
A[-8.088501,-2.5930786,5.0739746]
G[0.024780273,-0.035247803,0.14691162]
A[-8.092102,-2.5093384,5.145767]
G[0.0039978027,-0.016296387,0.19517517]
A[-7.5728455,-2.319107,5.304886]
G[-0.014923096,0.03012085,0.23365784]
A[-7.192398,-2.1695557,5.3192444]
G[-0.011260986,0.07104492,0.21289062]
A[-7.4460297,-2.2425232,5.2331085]
G[0.008895874,0.088760376,0.116989136]
A[-7.809738,-2.3047485,5.186447]
G[0.04371643,0.03805542,0.05041504]
A[-8.30864,-2.4543,5.3288116]
G[0.06021118,-0.015686035,0.037582397]
A[-8.167465,-2.3573914,5.3144684]
G[0.09075928,-0.016906738,0.08584595]
A[-8.351715,-2.3908844,5.0368958]
G[0.13839722,0.05821228,0.12799072]
A[-8.233276,-2.2628632,4.8430786]
G[0.17077637,0.072891235,0.16218567]
A[-8.236862,-2.204239,4.695923]
G[0.16404724,0.043563843,0.20188904]
A[-8.327789,-2.1372528,4.7234344]
G[0.121902466,0.031951904,0.20922852]
A[-8.492889,-2.1276703,4.985443]
G[0.08280945,-0.011413574,0.24465942]
A[-8.119614,-1.9912872,5.1254272]
G[0.08403015,-0.007751465,0.32162476]
A[-8.290695,-1.9553986,4.8430786]
G[0.1512146,0.013626099,0.36071777]
A[-7.8683624,-1.7735443,4.800003]
G[0.2159729,-0.016296387,0.42364502]
A[-7.9341736,-1.6849976,4.627716]
G[0.21536255,0.06616211,0.41752625]
A[-7.4041595,-1.4385529,4.4554443]
G[0.20314026,0.113204956,0.40226746]
A[-7.306061,-1.2650757,4.5140686]
G[0.1524353,0.10769653,0.33628845]
A[-7.766678,-1.336853,4.553543]
G[0.093185425,0.16635132,0.2214508]
A[-8.035858,-1.4289703,4.7198486]
G[0.045547485,0.17918396,0.15791321]
A[-7.8719635,-1.2686462,4.7114563]
