G[0.23116943,0.13529271,0.02450183]
A[4.807557,4.3382936,6.066907]
G[0.0042611877,0.17151281,0.034089502]
A[5.1810527,4.261679,6.6271505]
G[-0.13316211,0.18003519,-0.043677174]
A[5.3007627,4.084508,7.2113357]
G[-0.15659864,0.15553336,-0.13422741]
A[5.171476,3.9695864,7.7428484]
G[-0.14594568,0.23010413,-0.16299044]
A[5.104438,3.8642416,7.9726915]
G[-0.1022685,0.43783703,-0.15979454]
A[4.9081135,3.7301662,8.274361]
G[-0.08309316,0.721206,-0.15233746]
A[4.525041,3.7110126,8.432379]
G[-0.022371236,0.8980453,-0.122509144]
A[4.1706996,3.6391866,8.710106]
G[0.045807768,0.8085604,-0.11185618]
A[3.9983168,3.620033,8.7532015]
G[0.15979454,0.6295905,-0.10013791]
A[3.7588966,3.667917,8.700529]
G[0.25354066,0.5401055,-0.07244019]
A[3.6008794,3.6535518,8.595184]
G[0.2823037,0.556085,-0.039415985]
A[3.323152,3.6727054,8.643068]
G[0.30893612,0.60082746,0.0]
A[3.2225955,3.7349546,8.441956]
G[0.31745848,0.60082746,0.03728539]
A[3.265691,3.8786068,8.336611]
G[0.26845482,0.53264844,0.0042611877]
A[3.0262709,3.8642416,8.614338]
G[0.24075711,0.43251055,-0.020240642]
A[2.873042,3.8833952,8.815451]
G[0.28549957,0.29295665,-0.02450183]
A[2.8299465,4.003105,8.781932]
G[0.3419603,0.23436533,-0.02130594]
A[2.5953147,4.122815,8.585608]
G[0.32917675,0.24501829,-0.009587673]
A[2.480393,4.2281604,8.327033]
G[0.2769772,0.30254433,0.029828314]
A[2.6719291,4.261679,8.12592]
G[0.18536167,0.33663383,0.03835069]
A[2.695871,4.2281604,8.039729]
G[0.116117366,0.33130735,0.033024207]
A[2.633622,4.2904096,7.953538]
G[0.04900366,0.31106672,0.029828314]
A[2.5187001,4.367024,7.455544]
G[-0.04793836,0.29721785,0.04261188]
A[2.5474305,4.510676,7.038953]
G[-0.18110047,0.32278496,0.07670138]
A[2.480393,4.6351743,6.742072]
G[-0.2737813,0.28976077,0.12357444]
A[2.4037786,5.0421886,6.220136]
G[-0.15340276,0.14061919,0.1384886]
A[2.4851813,5.5497594,4.4484267]
G[0.1747087,-0.30680552,0.12357444]
A[2.4133554,5.626374,2.384625]
G[0.46340418,-1.1526513,0.064983115]
A[2.2505496,5.5976434,0.12928689]
G[0.50068957,-2.1582916,0.04900366]
A[2.2170308,5.4922986,-1.8914193]
G[0.04793836,-2.8113186,0.117182665]
A[2.705448,5.2145715,-3.064578]
G[-0.9310695,-3.0478146,0.22797355]
A[3.6152446,4.1706996,-2.7246015]
G[-2.2126217,-2.9231749,0.42931467]
A[6.2488666,2.2409728,-0.6991069]
G[-3.4036238,-3.2736576,0.4932325]
A[8.149862,0.17717093,2.3463178]
G[-4.1812906,-3.6252055,0.40481284]
A[8.916007,-1.3263878,4.912902]
G[-4.1312213,-3.4078848,0.49642837]
A[9.433155,-2.4229321,5.2145715]
G[-3.6070955,-3.1117322,0.703096]
A[10.366894,-3.7493198,4.271256]
G[-3.0574021,-3.3002899,0.8692823]
A[11.808203,-5.1810527,2.542642]
G[-2.694136,-3.8617015,0.94704896]
A[12.607866,-6.143522,1.0151415]
G[-2.6280875,-4.201531,1.0876682]
A[13.148955,-7.1586633,-0.24420857]
G[-2.856061,-4.1589193,1.3987349]
A[14.733917,-8.212111,-0.7469909]
G[-3.2385027,-3.871289,1.6852998]
A[15.586253,-8.183381,-0.5267244]
G[-3.5612876,-3.3791218,1.718324]
A[15.150508,-7.61835,0.22505496]
G[-3.7509105,-2.9082606,1.5670518]
A[14.379576,-7.0581064,0.8475474]
G[-3.7434535,-2.3937223,1.3316212]
A[13.733141,-6.3446345,1.6472107]
G[-3.5282636,-1.6725162,1.012032]
A[12.5264635,-5.7125654,2.2170308]
G[-3.1362343,-0.7851238,0.6913777]
A[11.042058,-5.0182467,2.5905263]
G[-2.5236886,-0.37391922,0.50495076]
A[10.721235,-4.912902,1.9871874]
G[-1.8216578,-0.51666903,0.3472868]
A[10.668563,-4.783615,0.7469909]
G[-1.3763636,-0.99711794,0.16938221]
A[10.462662,-4.687847,-0.545878]
G[-1.2506586,-1.3433394,0.11505207]
A[10.146626,-4.5154643,-1.0773908]
G[-1.384886,-1.3774289,0.204537]
A[10.113108,-4.43885,-1.0726024]
G[-1.5958148,-1.0461216,0.36433154]
A[10.309433,-4.4675803,-0.6991069]
G[-1.8120701,-0.53690964,0.47938362]
A[10.625467,-4.5441947,-0.15322891]
G[-1.8930327,-0.28123838,0.47938362]
A[10.850522,-4.5441947,0.17717093]
G[-1.8791838,-0.21625528,0.36646214]
A[10.697293,-4.76925,0.81881696]
A[10.702082,-4.7500963,0.91458505]
G[-1.7918295,-0.21838588,0.24714889]
A[10.67814,-4.855441,1.067814]
G[-1.6490797,-0.16405573,0.18536167]
A[10.58716,-4.7644615,1.2066777]
G[-1.5276358,-0.04793836,0.12783563]
A[10.524911,-4.5394063,1.2545617]
G[-1.4019308,-0.03089361,0.08628905]
A[10.7356,-4.4101195,1.2593501]
G[-1.2517239,-0.06285252,0.02450183]
A[10.682928,-4.237737,1.364695]
G[-1.0610358,-0.17896989,-0.060721926]
A[10.6877165,-3.8786068,1.1061212]
G[-0.7851238,-0.2844343,-0.12570503]
A[10.702082,-3.6343982,0.545878]
G[-0.51240784,-0.31745848,-0.18216577]
A[10.864887,-3.4620156,-0.04309563]
G[-0.33343795,-0.3856375,-0.24821419]
A[10.6877165,-2.8443117,-0.20590134]
G[-0.26845482,-0.2780425,-0.36433154]
A[10.749966,-2.9161377,-0.81881696]
G[-0.24501829,-0.40055165,-0.4570124]
A[10.371682,-2.6719291,-0.8762778]
G[-0.20027582,-0.3824416,-0.5901745]
A[10.0029745,-2.858677,-1.0821792]
G[-0.21732058,-0.37285393,-0.70735717]
A[9.56723,-3.0023289,-1.0534488]
G[-0.26952013,-0.23862651,-0.72014076]
A[9.299079,-3.0071173,-0.90979666]
G[-0.312132,-0.13635801,-0.6572882]
A[9.102755,-3.1316159,-0.62249243]
G[-0.29508725,-0.068179004,-0.6189375]
A[9.054871,-3.2273839,-0.7469909]
G[-0.18110047,-0.08628905,-0.56354207]
A[8.872911,-2.9640217,-0.6655881]
G[-0.09587672,-0.10866029,-0.50282013]
A[8.920795,-2.8395233,-0.51714754]
G[-0.058591332,-0.17896989,-0.43677175]
A[9.490616,-2.9783869,-0.40222588]
G[-0.10120321,-0.2844343,-0.39735577]
A[9.634268,-2.9400797,0.5410896]
G[-0.21518998,-0.18749227,-0.39096397]
A[9.739613,-3.0119057,1.5658079]
G[-0.19388404,-0.04154658,-0.37604982]
A[9.830592,-2.96881,2.183512]
G[-0.020240642,0.057526033,-0.35900506]
A[10.070012,-3.0262709,2.327164]
G[0.23756121,0.14168449,-0.33130735]
A[10.204087,-2.8538885,2.6001031]
G[0.4495553,0.19281875,-0.31319728]
A[10.692505,-2.8107927,2.633622]
G[0.62213343,0.25141007,-0.29934844]
A[11.415554,-3.5290532,2.8203697]
G[0.68498594,0.3771151,-0.31532788]
A[11.870452,-4.865018,3.620033]
G[0.5646074,0.5358444,-0.3835069]
A[12.0332575,-6.277597,5.425261]
G[0.4154658,0.7286631,-0.42505348]
A[12.253524,-7.73806,7.589619]
G[0.53264844,0.9406572,-0.39309457]
A[12.789825,-8.944737,9.466674]
G[1.0652969,0.9832691,-0.38883337]
A[13.603854,-10.184934,9.270349]
G[2.037913,0.8820659,-0.43996763]
A[14.015656,-11.147403,8.307879]
G[2.9071953,0.8096257,-0.5880439]
A[14.824897,-12.23437,7.4603324]
G[3.4973698,0.818148,-0.74357724]
A[15.490485,-13.431472,6.588843]
G[3.9661005,0.8085604,-0.94704896]
A[15.873557,-14.633361,5.2624555]
G[4.273971,1.0162933,-1.0961906]
A[16.25184,-15.667656,4.572925]
G[4.352803,1.6948874,-1.0290768]
A[17.238253,-16.711529,3.940856]
G[4.3709135,2.3308697,-0.79471153]
A[18.612524,-17.27656,3.394978]
G[4.41246,2.7239642,-0.5187996]
A[20.18312,-18.124107,3.4237084]
G[4.465725,2.938089,-0.3845722]
A[21.361067,-19.000385,3.0262709]
G[4.7139387,2.9998763,-0.36007038]
A[22.380997,-19.680338,2.231396]
G[4.9568267,3.1149282,-0.37072334]
A[22.922087,-20.159178,1.8579005]
G[5.083597,3.350359,-0.41866168]
A[23.1232,-20.858286,1.6903064]
G[5.219955,3.4707375,-0.48044893]
A[24.114399,-21.159954,0.49799395]
G[5.3765535,3.4409091,-0.39629045]
