A[-0.134,4.934,8.809]
A[-0.172,4.896,9.116]
A[-0.095,4.858,9.307]
A[0.057,4.858,9.346]
A[0.095,4.819,9.307]
A[0.019,4.781,9.269]
A[-0.172,4.781,9.192]
A[-0.21,4.781,9.077]
A[-0.095,4.896,8.924]
A[-0.095,4.973,8.733]
A[-0.172,5.011,8.618]
A[-0.21,5.011,8.58]
A[-0.287,5.011,8.695]
A[-0.21,4.973,8.809]
A[-0.134,4.934,8.924]
A[-0.057,4.896,9.001]
A[-0.019,4.858,9.116]
A[-0.134,4.819,9.192]
A[-0.134,4.819,9.192]
A[-0.134,4.858,9.116]
A[-0.057,4.858,9.001]
A[-0.057,4.896,8.886]
A[-0.134,4.934,8.771]
A[-0.248,4.934,8.733]
A[-0.248,4.934,8.809]
A[-0.134,4.934,8.886]
A[-0.019,4.934,8.924]
A[-0.019,4.896,9.001]
A[-0.134,4.896,9.001]
A[-0.172,4.896,8.963]
A[-0.095,4.858,9.039]
A[-0.019,4.858,9.039]
A[-0.095,4.858,9.116]
A[-0.172,4.781,9.231]
A[-0.095,4.819,9.231]
A[0.057,4.858,9.001]
A[-0.057,4.896,8.809]
A[-0.248,4.896,8.771]
A[-0.21,4.896,8.848]
A[-0.057,4.896,8.848]
A[0.019,4.896,8.848]
A[-0.057,4.858,8.848]
A[-0.095,4.896,8.886]
A[-0.134,4.934,8.886]
A[-0.134,4.896,8.886]
A[-0.172,4.934,8.886]
A[-0.057,4.934,8.886]
A[-0.057,4.896,8.886]
A[-0.172,4.858,8.963]
A[-0.21,4.743,9.154]
A[-0.057,4.781,9.154]
A[0.057,4.819,9.001]
A[0.057,4.819,8.886]
A[-0.057,4.819,8.771]
A[-0.172,4.858,8.733]
A[-0.21,4.858,8.656]
A[-0.172,4.819,8.695]
A[-0.057,4.781,8.809]
A[-0.019,4.743,8.963]
A[-0.019,4.666,9.154]
A[0.019,4.59,9.346]
A[-0.019,4.475,9.499]
A[0.019,4.398,9.997]
A[0.134,4.437,9.843]
A[0.134,4.475,9.575]
A[0.095,4.513,9.346]
A[0.057,4.59,9.039]
A[-0.057,4.628,8.771]
A[-0.095,4.666,8.809]
A[-0.019,4.666,8.924]
A[0.057,4.705,8.848]
A[0.095,4.705,8.771]
A[-0.019,4.705,8.809]
